cusip,issueDate,securityType,securityTerm,auctionDateYear,issueDate,maturityDate,datedDate,maturingDate,auctionFormat,closingTimeCompetitive,offeringAmount,allocationPercentage,totalTendered,totalAccepted,bidToCoverRatio,interestRate,highYield,lowYield,averageMedianYield,highDiscountRate,lowDiscountRate,highInvestmentRate,lowInvestmentRate,highPrice,lowPrice,pricePer100,updatedTimestamp
912796GY9,2015-07-23T00:00:00,Bill,26-Week,2015,2015-07-23T00:00:00,2016-01-21T00:00:00,,2015-07-23T00:00:00,Single-Price,11:30 AM,24000000000,64.370000,88064339000,24000144000,3.670000,,,,,0.135000,0.070000,0.137000,,99.931750,,99.931750,2015-07-20T11:32:51
912796GA1,2015-07-16T00:00:00,Bill,4-Week,2015,2015-07-16T00:00:00,2015-08-13T00:00:00,,2015-07-16T00:00:00,Single-Price,11:30 AM,45000000000,71.100000,134174681100,45000931100,2.980000,,,,,0.020000,0.000000,0.020000,,99.998444,,99.998444,2015-07-14T11:37:30
912796FB0,2015-07-16T00:00:00,Bill,13-Week,2015,2015-07-16T00:00:00,2015-10-15T00:00:00,,2015-07-16T00:00:00,Single-Price,11:30 AM,24000000000,90.930000,97569687700,24000487700,4.070000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-07-13T11:33:13
912796GX1,2015-07-16T00:00:00,Bill,26-Week,2015,2015-07-16T00:00:00,2016-01-14T00:00:00,,2015-07-16T00:00:00,Single-Price,11:30 AM,24000000000,62.840000,93424051500,24000143900,3.890000,,,,,0.100000,0.060000,0.102000,,99.949444,,99.949444,2015-07-13T11:33:13
912810RM2,2015-07-15T00:00:00,Bond,29-Year 10-Month,2015,2015-07-15T00:00:00,2045-05-15T00:00:00,2015-05-15T00:00:00,2015-07-15T00:00:00,Single-Price,01:00 PM,13000000000,49.670000,29003166200,13000001200,2.230000,3.000000,3.0840,2.934000,3.023000,,,,,98.364175,,98.364175,2015-07-09T13:02:38
912828XB1,2015-07-15T00:00:00,Note,9-Year 10-Month,2015,2015-07-15T00:00:00,2025-05-15T00:00:00,2015-05-15T00:00:00,2015-07-15T00:00:00,Single-Price,01:00 PM,21000000000,22.750000,57141244500,21000007000,2.720000,2.125000,2.2250,2.120000,2.190000,,,,,99.118448,,99.118448,2015-07-08T13:02:58
912828XK1,2015-07-15T00:00:00,Note,3-Year,2015,2015-07-15T00:00:00,2018-07-15T00:00:00,2015-07-15T00:00:00,2015-07-15T00:00:00,Single-Price,01:00 PM,24000000000,74.440000,75749776200,24000026200,3.160000,0.875000,0.9320,0.700000,0.890000,,,,,99.831755,,99.831755,2015-07-07T13:02:52
912796FY0,2015-07-09T00:00:00,Bill,4-Week,2015,2015-07-09T00:00:00,2015-08-06T00:00:00,,2015-07-09T00:00:00,Single-Price,11:30 AM,40000000000,8.290000,135683723900,40000028900,3.390000,,,,,0.015000,0.000000,0.015000,,99.998833,,99.998833,2015-07-07T11:32:56
912796GJ2,2015-07-09T00:00:00,Bill,13-Week,2015,2015-07-09T00:00:00,2015-10-08T00:00:00,,2015-07-09T00:00:00,Single-Price,11:30 AM,24000000000,50.220000,91694298800,24000415800,3.820000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-07-06T11:32:42
912796FP9,2015-07-09T00:00:00,Bill,26-Week,2015,2015-07-09T00:00:00,2016-01-07T00:00:00,,2015-07-09T00:00:00,Single-Price,11:30 AM,24000000000,10.020000,96786837300,24000322300,4.030000,,,,,0.085000,0.055000,0.086000,,99.957028,,99.957028,2015-07-06T11:32:42
912796FX2,2015-07-02T00:00:00,Bill,4-Week,2015,2015-07-02T00:00:00,2015-07-30T00:00:00,,2015-07-02T00:00:00,Single-Price,11:30 AM,30000000000,40.470000,112033720800,30000170800,3.730000,,,,,0.015000,0.000000,0.015000,,99.998833,,99.998833,2015-06-30T11:32:58
912796GG8,2015-07-02T00:00:00,Bill,13-Week,2015,2015-07-02T00:00:00,2015-10-01T00:00:00,,2015-07-02T00:00:00,Single-Price,11:30 AM,24000000000,54.670000,95075208000,24000395500,3.960000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-06-29T11:32:55
912796GV5,2015-07-02T00:00:00,Bill,26-Week,2015,2015-07-02T00:00:00,2015-12-31T00:00:00,,2015-07-02T00:00:00,Single-Price,11:30 AM,24000000000,50.020000,92249191600,24000101600,3.840000,,,,,0.110000,0.075000,0.112000,,99.944389,,99.944389,2015-06-29T11:32:55
912828XG0,2015-06-30T00:00:00,Note,7-Year,2015,2015-06-30T00:00:00,2022-06-30T00:00:00,2015-06-30T00:00:00,2015-06-30T00:00:00,Single-Price,01:00 PM,29000000000,36.010000,69121974000,29000014000,2.380000,2.125000,2.1530,2.050000,2.120000,,,,,99.818956,,99.818956,2015-06-25T13:03:18
912828XH8,2015-06-30T00:00:00,Note,5-Year,2015,2015-06-30T00:00:00,2020-06-30T00:00:00,2015-06-30T00:00:00,2015-06-30T00:00:00,Single-Price,01:00 PM,35000000000,3.770000,83692559000,35000141000,2.390000,1.625000,1.7100,1.600000,1.668000,,,,,99.594321,,99.594321,2015-06-24T13:02:51
912828K41,2015-06-26T00:00:00,Note,1-Year 10-Month,2015,2015-06-26T00:00:00,2017-04-30T00:00:00,2015-04-30T00:00:00,2015-06-26T00:00:00,Single-Price,11:30 AM,13000000000,1.460000,48577704700,13000004700,3.740000,,,,,,,,,99.996258,,99.996258,2015-06-24T11:33:02
912828XJ4,2015-06-30T00:00:00,Note,2-Year,2015,2015-06-30T00:00:00,2017-06-30T00:00:00,2015-06-30T00:00:00,2015-06-30T00:00:00,Single-Price,01:00 PM,26000000000,44.510000,85171926500,26000006500,3.280000,0.625000,0.6920,0.600000,0.660000,,,,,99.867151,,99.867151,2015-06-23T13:03:09
912796EN5,2015-06-25T00:00:00,Bill,4-Week,2015,2015-06-25T00:00:00,2015-07-23T00:00:00,,2015-06-25T00:00:00,Single-Price,11:30 AM,25000000000,33.710000,119963466800,25006694500,4.800000,,,,,0.000000,0.000000,0.000000,,100.000000,,100.000000,2015-06-23T11:33:38
912796GS2,2015-06-25T00:00:00,Bill,52-Week,2015,2015-06-25T00:00:00,2016-06-23T00:00:00,,2015-06-25T00:00:00,Single-Price,11:30 AM,25000000000,49.110000,85952624100,25000171100,3.440000,,,,,0.290000,0.250000,0.295000,,99.706778,,99.706778,2015-06-23T11:33:38
912796GF0,2015-06-25T00:00:00,Bill,13-Week,2015,2015-06-25T00:00:00,2015-09-24T00:00:00,,2015-06-25T00:00:00,Single-Price,11:30 AM,24000000000,16.380000,99871019800,24000059800,4.160000,,,,,0.010000,0.000000,0.010000,,99.997472,,99.997472,2015-06-22T11:32:38
912796GU7,2015-06-25T00:00:00,Bill,26-Week,2015,2015-06-25T00:00:00,2015-12-24T00:00:00,,2015-06-25T00:00:00,Single-Price,11:30 AM,24000000000,27.040000,102906222400,24000366400,4.290000,,,,,0.080000,0.050000,0.081000,,99.959556,,99.959556,2015-06-22T11:32:38
912810RL4,2015-06-30T00:00:00,Bond,29-Year 8-Month,2015,2015-06-30T00:00:00,2045-02-15T00:00:00,2015-02-15T00:00:00,2015-06-30T00:00:00,Single-Price,01:00 PM,7000000000,67.650000,17133077600,7000002700,2.450000,0.750000,1.1420,0.900000,1.075000,,,,,90.591940,,90.591940,2015-06-18T13:03:14
912796FW4,2015-06-18T00:00:00,Bill,4-Week,2015,2015-06-18T00:00:00,2015-07-16T00:00:00,,2015-06-18T00:00:00,Single-Price,11:30 AM,25000000000,41.950000,116074925200,25001854600,4.640000,,,,,0.000000,0.000000,0.000000,,100.000000,,100.000000,2015-06-16T11:32:55
912796EX3,2015-06-18T00:00:00,Bill,13-Week,2015,2015-06-18T00:00:00,2015-09-17T00:00:00,,2015-06-18T00:00:00,Single-Price,11:30 AM,24000000000,84.390000,109574151100,24000166000,4.570000,,,,,0.010000,0.000000,0.010000,,99.997472,,99.997472,2015-06-15T11:32:48
912796GT0,2015-06-18T00:00:00,Bill,26-Week,2015,2015-06-18T00:00:00,2015-12-17T00:00:00,,2015-06-18T00:00:00,Single-Price,11:30 AM,24000000000,30.550000,100479197100,24000897100,4.190000,,,,,0.100000,0.070000,0.102000,,99.949444,,99.949444,2015-06-15T11:32:48
912810RM2,2015-06-15T00:00:00,Bond,29-Year 11-Month,2015,2015-06-15T00:00:00,2045-05-15T00:00:00,2015-05-15T00:00:00,2015-06-15T00:00:00,Single-Price,01:00 PM,13000000000,18.970000,32960843100,13000060100,2.540000,3.000000,3.1380,3.000000,3.100000,,,,,97.331596,,97.331596,2015-06-11T13:02:57
912828XB1,2015-06-15T00:00:00,Note,9-Year 11-Month,2015,2015-06-15T00:00:00,2025-05-15T00:00:00,2015-05-15T00:00:00,2015-06-15T00:00:00,Single-Price,01:00 PM,21000000000,59.860000,57491373200,21000013200,2.740000,2.125000,2.4610,2.396000,2.434000,,,,,97.057688,,97.057688,2015-06-10T13:03:07
912828XF2,2015-06-15T00:00:00,Note,3-Year,2015,2015-06-15T00:00:00,2018-06-15T00:00:00,2015-06-15T00:00:00,2015-06-15T00:00:00,Single-Price,01:00 PM,24000000000,35.060000,79811685400,24000180400,3.330000,1.125000,1.1250,0.900000,1.090000,,,,,100.000000,,100.000000,2015-06-09T13:02:53
912796FT1,2015-06-11T00:00:00,Bill,4-Week,2015,2015-06-11T00:00:00,2015-07-09T00:00:00,,2015-06-11T00:00:00,Single-Price,11:30 AM,35000000000,92.460000,132517030900,35000506000,3.790000,,,,,0.005000,0.000000,0.005000,,99.999611,,99.999611,2015-06-09T11:33:06
912796GE3,2015-06-11T00:00:00,Bill,13-Week,2015,2015-06-11T00:00:00,2015-09-10T00:00:00,,2015-06-11T00:00:00,Single-Price,11:30 AM,24000000000,89.270000,102860276700,24000051700,4.290000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-06-08T11:32:58
912796FN4,2015-06-11T00:00:00,Bill,26-Week,2015,2015-06-11T00:00:00,2015-12-10T00:00:00,,2015-06-11T00:00:00,Single-Price,11:30 AM,24000000000,94.000000,107823000400,24000228400,4.490000,,,,,0.080000,0.050000,0.081000,,99.959556,,99.959556,2015-06-08T11:32:58
912796FS3,2015-06-04T00:00:00,Bill,4-Week,2015,2015-06-04T00:00:00,2015-07-02T00:00:00,,2015-06-04T00:00:00,Single-Price,11:30 AM,35000000000,88.850000,122894099800,35000287300,3.510000,,,,,0.005000,0.000000,0.005000,,99.999611,,99.999611,2015-06-02T11:32:55
912796KK4,2015-06-03T00:00:00,Bill,12-Day,2015,2015-06-03T00:00:00,2015-06-15T00:00:00,,2015-06-03T00:00:00,Single-Price,11:30 AM,30000000000,18.910000,115825000000,30000105000,3.860000,,,,,0.050000,0.010000,0.051000,,99.998333,,99.998333,2015-06-02T11:32:55
912796GC7,2015-06-04T00:00:00,Bill,13-Week,2015,2015-06-04T00:00:00,2015-09-03T00:00:00,,2015-06-04T00:00:00,Single-Price,11:30 AM,24000000000,54.460000,107802231400,24000195200,4.490000,,,,,0.010000,0.000000,0.010000,,99.997472,,99.997472,2015-06-01T11:33:03
912796GR4,2015-06-04T00:00:00,Bill,26-Week,2015,2015-06-04T00:00:00,2015-12-03T00:00:00,,2015-06-04T00:00:00,Single-Price,11:30 AM,24000000000,88.950000,109857213800,24000963800,4.580000,,,,,0.070000,0.050000,0.071000,,99.964611,,99.964611,2015-06-01T11:33:03
912828XD7,2015-06-01T00:00:00,Note,7-Year,2015,2015-06-01T00:00:00,2022-05-31T00:00:00,2015-05-31T00:00:00,2015-05-31T00:00:00,Single-Price,01:00 PM,29000000000,26.730000,72293726600,29000021100,2.490000,1.875000,1.8880,1.790000,1.858000,,,,,99.915114,,99.915114,2015-05-28T13:02:56
912828K41,2015-05-29T00:00:00,Note,1-Year 11-Month,2015,2015-05-29T00:00:00,2017-04-30T00:00:00,2015-04-30T00:00:00,2015-05-29T00:00:00,Single-Price,11:30 AM,13000000000,99.380000,52066840800,13000020800,4.010000,,,,,,,,,100.009740,,100.009740,2015-05-28T11:33:20
912828XE5,2015-06-01T00:00:00,Note,5-Year,2015,2015-06-01T00:00:00,2020-05-31T00:00:00,2015-05-31T00:00:00,2015-05-31T00:00:00,Single-Price,01:00 PM,35000000000,74.000000,86039686300,35000026300,2.460000,1.500000,1.5600,1.441000,1.520000,,,,,99.712598,,99.712598,2015-05-27T13:03:07
912796EJ4,2015-05-28T00:00:00,Bill,4-Week,2015,2015-05-28T00:00:00,2015-06-25T00:00:00,,2015-05-28T00:00:00,Single-Price,11:30 AM,45000000000,82.570000,150920345000,45000449000,3.350000,,,,,0.010000,0.000000,0.010000,,99.999222,,99.999222,2015-05-27T11:33:14
912796GN3,2015-05-28T00:00:00,Bill,52-Week,2015,2015-05-28T00:00:00,2016-05-26T00:00:00,,2015-05-28T00:00:00,Single-Price,11:30 AM,25000000000,3.390000,94418652400,25000442400,3.780000,,,,,0.255000,0.225000,0.260000,,99.742167,,99.742167,2015-05-27T11:33:14
912828SY7,2015-06-01T00:00:00,Note,2-Year,2015,2015-06-01T00:00:00,2017-05-31T00:00:00,2015-05-31T00:00:00,2015-05-31T00:00:00,Single-Price,01:00 PM,26000000000,98.150000,88292550200,26000062700,3.400000,0.625000,0.6480,0.590000,0.620000,,,,,99.954426,,99.954426,2015-05-26T15:15:16
912796GB9,2015-05-28T00:00:00,Bill,13-Week,2015,2015-05-28T00:00:00,2015-08-27T00:00:00,,2015-05-28T00:00:00,Single-Price,11:30 AM,24000000000,24.140000,112749360500,24000780500,4.700000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-05-26T11:32:50
912796GQ6,2015-05-28T00:00:00,Bill,26-Week,2015,2015-05-28T00:00:00,2015-11-27T00:00:00,,2015-05-28T00:00:00,Single-Price,11:30 AM,24000000000,75.360000,106730903900,24000103900,4.450000,,,,,0.085000,0.060000,0.086000,,99.956792,,99.956792,2015-05-26T11:32:50
912828H45,2015-05-29T00:00:00,Note,9-Year 8-Month,2015,2015-05-29T00:00:00,2025-01-15T00:00:00,2015-01-15T00:00:00,2015-05-29T00:00:00,Single-Price,01:00 PM,13000000000,66.300000,30232054200,13000004200,2.330000,0.250000,0.3580,0.240000,0.267000,,,,,98.615297,,98.615297,2015-05-21T13:02:54
912796FR5,2015-05-21T00:00:00,Bill,4-Week,2015,2015-05-21T00:00:00,2015-06-18T00:00:00,,2015-05-21T00:00:00,Single-Price,11:30 AM,45000000000,52.180000,151950157300,45000082300,3.380000,,,,,0.015000,0.000000,0.015000,,99.998833,,99.998833,2015-05-19T11:33:14
912796ET2,2015-05-21T00:00:00,Bill,13-Week,2015,2015-05-21T00:00:00,2015-08-20T00:00:00,,2015-05-21T00:00:00,Single-Price,11:30 AM,24000000000,80.380000,105590365300,24000071300,4.400000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-05-18T11:33:13
912796GP8,2015-05-21T00:00:00,Bill,26-Week,2015,2015-05-21T00:00:00,2015-11-19T00:00:00,,2015-05-21T00:00:00,Single-Price,11:30 AM,24000000000,96.090000,108122269400,24000039400,4.510000,,,,,0.080000,0.050000,0.081000,,99.959556,,99.959556,2015-05-18T11:33:13
912810RM2,2015-05-15T00:00:00,Bond,30-Year,2015,2015-05-15T00:00:00,2045-05-15T00:00:00,2015-05-15T00:00:00,2015-05-15T00:00:00,Single-Price,01:00 PM,16000000000,65.150000,35551052800,16361897800,2.200000,3.000000,3.0440,2.900000,2.980000,,,,,99.138514,,99.138514,2015-05-14T13:03:01
912828XB1,2015-05-15T00:00:00,Note,10-Year,2015,2015-05-15T00:00:00,2025-05-15T00:00:00,2015-05-15T00:00:00,2015-05-15T00:00:00,Single-Price,01:00 PM,24000000000,96.520000,65841708500,24543188500,2.720000,2.125000,2.2370,2.190000,2.220000,,,,,99.001405,,99.001405,2015-05-13T13:03:11
912828XA3,2015-05-15T00:00:00,Note,3-Year,2015,2015-05-15T00:00:00,2018-05-15T00:00:00,2015-05-15T00:00:00,2015-05-15T00:00:00,Single-Price,01:00 PM,24000000000,69.830000,80642740100,24542959600,3.340000,1.000000,1.0000,0.800000,0.969000,,,,,100.000000,,100.000000,2015-05-12T13:03:04
912796FQ7,2015-05-14T00:00:00,Bill,4-Week,2015,2015-05-14T00:00:00,2015-06-11T00:00:00,,2015-05-14T00:00:00,Single-Price,11:30 AM,40000000000,12.770000,157989721200,40000806200,3.950000,,,,,0.010000,0.000000,0.010000,,99.999222,,99.999222,2015-05-12T11:33:25
912796GA1,2015-05-14T00:00:00,Bill,13-Week,2015,2015-05-14T00:00:00,2015-08-13T00:00:00,,2015-05-14T00:00:00,Single-Price,11:30 AM,24000000000,39.030000,106203903400,24000033400,4.430000,,,,,0.020000,0.000000,0.020000,,99.994944,,99.994944,2015-05-11T11:33:04
912796FG9,2015-05-14T00:00:00,Bill,26-Week,2015,2015-05-14T00:00:00,2015-11-12T00:00:00,,2015-05-14T00:00:00,Single-Price,11:30 AM,24000000000,79.730000,102048322800,24000025300,4.250000,,,,,0.085000,0.060000,0.086000,,99.957028,,99.957028,2015-05-11T11:33:04
912796FK0,2015-05-07T00:00:00,Bill,4-Week,2015,2015-05-07T00:00:00,2015-06-04T00:00:00,,2015-05-07T00:00:00,Single-Price,11:30 AM,30000000000,84.950000,115039353900,30003407500,3.830000,,,,,0.000000,0.000000,0.000000,,100.000000,,100.000000,2015-05-05T11:33:24
912796FY0,2015-05-07T00:00:00,Bill,13-Week,2015,2015-05-07T00:00:00,2015-08-06T00:00:00,,2015-05-07T00:00:00,Single-Price,11:30 AM,24000000000,57.420000,99191584500,24000868500,4.130000,,,,,0.015000,0.000000,0.015000,,99.996208,,99.996208,2015-05-04T11:33:39
912796GM5,2015-05-07T00:00:00,Bill,26-Week,2015,2015-05-07T00:00:00,2015-11-05T00:00:00,,2015-05-07T00:00:00,Single-Price,11:30 AM,24000000000,38.770000,94660989400,24000424400,3.940000,,,,,0.070000,0.030000,0.071000,,99.964611,,99.964611,2015-05-04T11:33:39
912828K41,2015-04-30T00:00:00,Note,2-Year,2015,2015-04-30T00:00:00,2017-04-30T00:00:00,2015-04-30T00:00:00,2015-04-30T00:00:00,Single-Price,11:30 AM,15000000000,63.490000,57198276400,15054921400,3.810000,,,,,,,,,100.000000,,100.000000,2015-04-29T11:33:30
912828WZ9,2015-04-30T00:00:00,Note,7-Year,2015,2015-04-30T00:00:00,2022-04-30T00:00:00,2015-04-30T00:00:00,2015-04-30T00:00:00,Single-Price,01:00 PM,29000000000,91.100000,70724693700,29106083700,2.440000,1.750000,1.8200,1.725000,1.780000,,,,,99.541880,,99.541880,2015-04-29T13:03:21
912796EC9,2015-04-30T00:00:00,Bill,4-Week,2015,2015-04-30T00:00:00,2015-05-28T00:00:00,,2015-04-30T00:00:00,Single-Price,11:30 AM,30000000000,78.850000,127588821600,30000041600,4.250000,,,,,0.000000,0.000000,0.000000,,100.000000,,100.000000,2015-04-28T11:33:08
912796GH6,2015-04-30T00:00:00,Bill,52-Week,2015,2015-04-30T00:00:00,2016-04-28T00:00:00,,2015-04-30T00:00:00,Single-Price,11:30 AM,25000000000,87.530000,102718554800,25000390800,4.110000,,,,,0.245000,0.220000,0.250000,,99.752278,,99.752278,2015-04-28T11:33:08
912828K58,2015-04-30T00:00:00,Note,5-Year,2015,2015-04-30T00:00:00,2020-04-30T00:00:00,2015-04-30T00:00:00,2015-04-30T00:00:00,Single-Price,01:00 PM,35000000000,71.870000,89570665900,35128097400,2.560000,1.375000,1.3800,1.290000,1.348000,,,,,99.975923,,99.975923,2015-04-28T13:03:23
912796FX2,2015-04-30T00:00:00,Bill,13-Week,2015,2015-04-30T00:00:00,2015-07-30T00:00:00,,2015-04-30T00:00:00,Single-Price,11:30 AM,24000000000,70.620000,103349996000,24000426000,4.310000,,,,,0.020000,0.000000,0.020000,,99.994944,,99.994944,2015-04-27T11:33:07
912796GL7,2015-04-30T00:00:00,Bill,26-Week,2015,2015-04-30T00:00:00,2015-10-29T00:00:00,,2015-04-30T00:00:00,Single-Price,11:30 AM,24000000000,90.550000,110674104900,24000754900,4.610000,,,,,0.095000,0.070000,0.097000,,99.951972,,99.951972,2015-04-27T11:33:07
912828K66,2015-04-30T00:00:00,Note,2-Year,2015,2015-04-30T00:00:00,2017-04-30T00:00:00,2015-04-30T00:00:00,2015-04-30T00:00:00,Single-Price,01:00 PM,26000000000,81.740000,85898284900,26095183100,3.300000,0.500000,0.5400,0.450000,0.505000,,,,,99.920537,,99.920537,2015-04-27T13:02:58
912828K33,2015-04-30T00:00:00,Note,5-Year,2015,2015-04-30T00:00:00,2020-04-15T00:00:00,2015-04-15T00:00:00,2015-04-30T00:00:00,Single-Price,01:00 PM,18000000000,55.410000,40903642900,18065862900,2.270000,0.125000,-0.3350,-0.460000,-0.400000,,,,,102.524135,,102.524135,2015-04-23T13:03:29
912796FJ3,2015-04-23T00:00:00,Bill,4-Week,2015,2015-04-23T00:00:00,2015-05-21T00:00:00,,2015-04-23T00:00:00,Single-Price,11:30 AM,30000000000,71.000000,120290422100,30000422100,4.010000,,,,,0.015000,0.000000,0.015000,,99.998833,,99.998833,2015-04-21T11:33:21
912796EN5,2015-04-23T00:00:00,Bill,13-Week,2015,2015-04-23T00:00:00,2015-07-23T00:00:00,,2015-04-23T00:00:00,Single-Price,11:30 AM,24000000000,10.580000,101031011800,24000436800,4.210000,,,,,0.025000,0.000000,0.025000,,99.993681,,99.993681,2015-04-20T11:33:04
912796GK9,2015-04-23T00:00:00,Bill,26-Week,2015,2015-04-23T00:00:00,2015-10-22T00:00:00,,2015-04-23T00:00:00,Single-Price,11:30 AM,24000000000,68.180000,107745082600,24000155600,4.490000,,,,,0.090000,0.070000,0.092000,,99.954500,,99.954500,2015-04-20T11:33:04
912796FH7,2015-04-16T00:00:00,Bill,4-Week,2015,2015-04-16T00:00:00,2015-05-14T00:00:00,,2015-04-16T00:00:00,Single-Price,11:30 AM,30000000000,88.550000,120465775400,30000000400,4.020000,,,,,0.015000,0.000000,0.015000,,99.998833,,99.998833,2015-04-14T11:36:32
912796FW4,2015-04-16T00:00:00,Bill,13-Week,2015,2015-04-16T00:00:00,2015-07-16T00:00:00,,2015-04-16T00:00:00,Single-Price,11:30 AM,24000000000,6.960000,97601825600,24000385600,4.070000,,,,,0.025000,0.000000,0.025000,,99.993681,,99.993681,2015-04-13T11:33:04
912796FB0,2015-04-16T00:00:00,Bill,26-Week,2015,2015-04-16T00:00:00,2015-10-15T00:00:00,,2015-04-16T00:00:00,Single-Price,11:30 AM,24000000000,38.140000,103783421300,24000207300,4.320000,,,,,0.105000,0.080000,0.107000,,99.946917,,99.946917,2015-04-13T11:33:04
912810RK6,2015-04-15T00:00:00,Bond,29-Year 10-Month,2015,2015-04-15T00:00:00,2045-02-15T00:00:00,2015-02-15T00:00:00,2015-04-15T00:00:00,Single-Price,01:00 PM,13000000000,40.720000,28337932600,13000012600,2.180000,2.500000,2.5970,2.450000,2.529000,,,,,97.990952,,97.990952,2015-04-09T13:03:13
912828J27,2015-04-15T00:00:00,Note,9-Year 10-Month,2015,2015-04-15T00:00:00,2025-02-15T00:00:00,2015-02-15T00:00:00,2015-04-15T00:00:00,Single-Price,01:00 PM,21000000000,74.560000,54919481500,21000013500,2.620000,2.000000,1.9250,1.840000,1.888000,,,,,100.667141,,100.667141,2015-04-08T13:03:15
912828K25,2015-04-15T00:00:00,Note,3-Year,2015,2015-04-15T00:00:00,2018-04-15T00:00:00,2015-04-15T00:00:00,2015-04-15T00:00:00,Single-Price,01:00 PM,24000000000,68.360000,78059926600,24000006600,3.250000,0.750000,0.8650,0.700000,0.835000,,,,,99.660163,,99.660163,2015-04-07T13:03:23
912796FF1,2015-04-09T00:00:00,Bill,4-Week,2015,2015-04-09T00:00:00,2015-05-07T00:00:00,,2015-04-09T00:00:00,Single-Price,11:30 AM,30000000000,14.160000,114762098800,30000518800,3.830000,,,,,0.015000,0.000000,0.015000,,99.998833,,99.998833,2015-04-07T11:32:59
912796FT1,2015-04-09T00:00:00,Bill,13-Week,2015,2015-04-09T00:00:00,2015-07-09T00:00:00,,2015-04-09T00:00:00,Single-Price,11:30 AM,24000000000,75.220000,101510045600,24000364600,4.230000,,,,,0.020000,0.000000,0.020000,,99.994944,,99.994944,2015-04-06T11:33:03
912796GJ2,2015-04-09T00:00:00,Bill,26-Week,2015,2015-04-09T00:00:00,2015-10-08T00:00:00,,2015-04-09T00:00:00,Single-Price,11:30 AM,24000000000,87.440000,97251538100,24000018100,4.050000,,,,,0.095000,0.075000,0.097000,,99.951972,,99.951972,2015-04-06T11:33:03
912796DY2,2015-04-02T00:00:00,Bill,4-Week,2015,2015-04-02T00:00:00,2015-04-30T00:00:00,,2015-04-02T00:00:00,Single-Price,11:30 AM,40000000000,47.740000,135430364700,40000554700,3.390000,,,,,0.050000,0.000000,0.051000,,99.996111,,99.996111,2015-03-31T11:33:21
912796GD5,2015-04-02T00:00:00,Bill,52-Week,2015,2015-04-02T00:00:00,2016-03-31T00:00:00,,2015-04-02T00:00:00,Single-Price,11:30 AM,25000000000,90.260000,92835599700,25000267500,3.710000,,,,,0.260000,0.240000,0.265000,,99.737111,,99.737111,2015-03-31T11:33:21
912796FS3,2015-04-02T00:00:00,Bill,13-Week,2015,2015-04-02T00:00:00,2015-07-02T00:00:00,,2015-04-02T00:00:00,Single-Price,11:30 AM,24000000000,5.830000,93608819700,24000097200,3.900000,,,,,0.035000,0.000000,0.036000,,99.991153,,99.991153,2015-03-30T11:32:57
912796GG8,2015-04-02T00:00:00,Bill,26-Week,2015,2015-04-02T00:00:00,2015-10-01T00:00:00,,2015-04-02T00:00:00,Single-Price,11:30 AM,24000000000,34.230000,87856863900,24000478900,3.660000,,,,,0.135000,0.090000,0.137000,,99.931750,,99.931750,2015-03-30T11:32:57
912828J76,2015-03-31T00:00:00,Note,7-Year,2015,2015-03-31T00:00:00,2022-03-31T00:00:00,2015-03-31T00:00:00,2015-03-31T00:00:00,Single-Price,01:00 PM,29000000000,35.960000,67196678000,29000002000,2.320000,1.750000,1.7920,1.650000,1.735000,,,,,99.724848,,99.724848,2015-03-26T13:02:58
